Tarih;Saat;Toplam;Doğal Gaz;Barajlı;Linyit;Akarsu;İthal Kömür;Rüzgar;Güneş;Fuel Oil;Jeotermal;Asfaltit Kömür;Taş Kömür;Biyokütle;Nafta;LNG;Uluslararası;Atık Isı
7.06.2025;23:00;29532,59;974,86;7579,9;2191,28;2892,18;8596,68;4577,35;0;79,97;1159,17;83,9;256,63;932,7;0;0;113,54;94,43
8.06.2025;00:00;28306,93;941,94;7100,66;2233,51;2784,12;8681,76;3834,71;0,01;92,72;1153,22;81,69;266,54;954,54;0;0;89,82;91,69
8.06.2025;01:00;26402,44;911,35;5989,91;2241,14;2631,76;8631,33;3228,71;0,01;79,31;1185,21;81,69;267,08;966,31;0;0;94,86;93,77
8.06.2025;02:00;25223,89;929,49;5454,21;2318,24;2523,34;8454,11;2785,93;0,01;79,27;1202,62;81,69;262,35;959,45;0;0;78,38;94,8
8.06.2025;03:00;24408,6;677,44;5394,93;2237,19;2519,58;8155,34;2604,57;0,14;79,66;1209,9;81,69;269,26;971,44;0;0;111,96;95,5
8.06.2025;04:00;23857,49;635,75;4953,7;2054,99;2478,29;8293,41;2584,78;2,57;79,41;1221;81,69;274,13;986,33;0;0;112,66;98,78
8.06.2025;05:00;22352,38;633,62;3511,96;2026,88;2484,03;7942,77;2855,87;77,41;76,86;1230,97;81,69;267,54;993,25;0;0;71,92;97,61
8.06.2025;06:00;20516,45;637,01;3433,04;1933,77;2309,11;5773,13;3148,49;786,72;75,02;1234,37;81,69;264,23;996,38;0;0;-252,2;95,69
8.06.2025;07:00;18244,84;661,86;3043,99;1842,07;1226,06;4605,95;2794,5;1568,32;81,52;1216,52;81,69;254,6;965,07;0;0;-192,73;95,42
8.06.2025;08:00;16207,14;661,02;2449,06;1784,19;902,36;3974,87;2203,98;1756,41;77,65;1179,72;81,69;255,94;974,1;0;0;-185,8;91,95
8.06.2025;09:00;15158,53;660,2;2386,77;1780,1;739,22;3929,77;1598,48;1565,77;78,47;1147,73;81,69;267,53;949,27;0;0;-123,26;96,79
8.06.2025;10:00;14815,54;663,98;2485,05;1780,02;668,24;3938,78;1490,22;1308,53;77,87;1113,22;81,69;261,09;948,68;0;0;-97,04;95,21
8.06.2025;11:00;14597,72;670,58;2770,13;1788,35;559,76;3802,92;1322,11;1045,67;78,8;1072,96;81,69;265,14;961,52;0;0;81,88;96,21
8.06.2025;12:00;14629,02;668,32;2522,46;1780,22;583,41;3715,29;1385,28;1247,57;79,04;1036;81,69;268,39;960,61;0;0;202,21;98,53
8.06.2025;13:00;15071,1;673,45;2742,35;1795,08;565,1;3719,93;1533,49;1300,65;80,64;1009,23;83,9;263,05;945,16;0;0;261,9;97,17
8.06.2025;14:00;16061,2;673,68;2853,06;1803,67;557,86;3725,43;1987,47;1770,63;80,34;992,19;81,69;268,17;942,85;0;0;236,68;87,48
8.06.2025;15:00;17837,3;675,46;3400,91;1775,49;838,8;3901,64;2567,3;1975,4;78,71;979,2;79,48;280,73;944,47;0;0;246,4;93,31
8.06.2025;16:00;20812,1;712,38;4052,48;1780,43;1331,35;4493,47;3651,71;2097,72;79,04;982,19;79,48;265,14;960,53;0;0;234,29;91,89
8.06.2025;17:00;24811,87;1109,53;4018,77;1945,59;2162,88;6677,48;4074,31;2000,55;78,02;992,56;79,48;271,21;986,56;0;0;351,84;63,09
8.06.2025;18:00;28489,42;1920,07;6015,83;2097,25;2650,38;8435,24;3824,71;938,54;90,33;1009,25;81,69;263,13;991,36;0;0;108,76;62,88
8.06.2025;19:00;31142,38;2764,67;7804,53;2132,21;2856,74;9169,13;3618,64;159,05;90,17;1035,77;79,48;264,76;993,19;0;0;108,63;65,41
8.06.2025;20:00;33204,61;3154,29;9542,92;2146,3;3019,54;9205,66;3525,88;3,95;91,07;1067,75;81,69;264,6;971,91;0;0;68,16;60,89
8.06.2025;21:00;33162,27;2965,99;9599,4;2223,63;2928,86;9263,44;3535,61;0,01;91,19;1096,98;81,69;265,06;964,22;0;0;72,47;73,72
8.06.2025;22:00;31963,8;3019,74;8822,54;2347,26;2739,34;9149,62;3229,11;0,01;92,11;1121,67;79,48;261,14;956,11;0;0;58,32;87,35
8.06.2025;23:00;30693,17;3129,69;8180,23;2426,21;2701,52;8709,97;2897,29;0;91,07;1138,39;81,69;258,07;950,04;0;0;54,36;74,64
9.06.2025;00:00;28863,88;3528,88;6185,63;2427,56;2615,94;8727,03;2606,48;0,01;91,98;1156,48;83,9;263,82;968,11;0;0;116,53;91,53
9.06.2025;01:00;27046,29;3350,98;4731,85;2481,45;2576,28;8827,27;2264,82;0,01;91,65;1174,95;81,69;275,43;967,88;0;0;126,45;95,58
9.06.2025;02:00;25711,74;2861,46;4179,64;2582,27;2435,27;8762,23;2038,7;0,03;91,59;1189,99;81,69;272,9;967,03;0;0;153,16;95,78
9.06.2025;03:00;24887;2308,48;3952,31;2646,47;2375,87;8831,11;1896,34;0,17;91,2;1208,98;81,69;270,6;966,63;0;0;162,29;94,86
9.06.2025;04:00;24322,97;1933,77;3659,17;2726,95;2363,06;8803,23;1924,84;2,91;91,22;1214,42;81,69;270,05;969,52;0;0;186,2;95,94
9.06.2025;05:00;22985,31;919,29;3564,43;2778,11;2279,57;8449,5;2086,81;71,16;91,38;1223,49;81,69;253,83;965,18;0;0;123,57;97,3
9.06.2025;06:00;21271,44;715,43;3323,36;2599,81;2248,15;6967,51;2232,57;721,35;81,78;1225,21;79,48;254,43;962,86;0;0;-235,82;95,32
9.06.2025;07:00;19006,77;696,48;2657,26;2398,88;1797,68;4944,45;2148,46;1914,94;78,73;1203,56;81,69;255,08;955,13;0;0;-221,59;96,02
9.06.2025;08:00;17504,77;693,05;2362,83;2236,03;1468,33;4241,88;1885,77;2216,19;79,01;1166,68;83,9;255,72;936,44;0;0;-219,84;98,78
9.06.2025;09:00;16795,47;698,8;2683,66;2275,45;954,87;4266,22;1301,85;2219,29;81,42;1127,22;81,69;241,38;933,63;0;0;-171,47;101,46
9.06.2025;10:00;16853,77;693,47;2901,41;2266,38;861,17;4270,92;1024,74;2445,14;81,24;1086,42;81,69;249,41;960,13;0;0;-167,67;99,32
9.06.2025;11:00;17209,48;690,08;2742,14;2280,34;947,88;4262,86;1229,48;2631,6;91,64;1035,12;79,48;253,31;965,38;0;0;-99,64;99,81
9.06.2025;12:00;17458,54;686,99;2470,87;2340,32;1024,65;4266,6;1617,52;2750,77;81,41;1009,41;81,69;246,87;952,53;0;0;-170,86;99,77
9.06.2025;13:00;18201,54;700,32;2729,04;2345,93;1055,5;4272,57;2064,98;2792,5;83,24;978,78;81,69;245,48;941,36;0;0;-189,82;99,97
9.06.2025;14:00;19074,73;687,63;2895,83;2355,23;1197,88;4198,99;2709,24;2748,69;83,25;963,05;79,48;245,71;945,8;0;0;-135,2;99,15
9.06.2025;15:00;20782,36;695,88;3567;2351,67;1396,95;4544,83;3377,14;2585,9;82,7;957,09;81,69;238,74;917,73;0;0;-113,5;98,54
9.06.2025;16:00;23692,51;736,47;3352,53;2553,55;1892,79;5891,7;4126,54;2643,31;85,45;958,17;81,69;257,54;912,27;0;0;98,63;101,87
9.06.2025;17:00;27850,15;1483,12;3938,96;2733,99;2280,83;8036,54;4538,04;2004,01;85,69;964,77;79,48;266,07;940,2;0;0;397,67;100,78
9.06.2025;18:00;31445,91;2775,14;4912,56;2794,07;2794,56;9600,19;5013,78;930,97;91,08;980,21;81,69;276,82;940,56;0;0;155,23;99,05
9.06.2025;19:00;33828,08;3746,17;6263,38;2791,07;2879,87;9778,18;5567,63;158,81;92,4;1015,65;83,9;271,79;933,9;0;0;144,3;101,03
9.06.2025;20:00;35765,99;4009,75;6883,44;2817,3;3014,22;9799,62;6491,17;2,34;92,35;1051,87;81,69;268,49;941,28;0;0;214,86;97,61
9.06.2025;21:00;35821,94;3966,64;6206,14;2841,71;3079,29;9792,92;7147,71;0,02;92,77;1086,9;81,69;270,59;939,81;0;0;213,33;102,42
9.06.2025;22:00;34604,46;3358,22;6483,19;2888,87;2642,56;9198,31;7211,59;0,02;92,41;1111,02;81,69;272,33;927,47;0;0;243,92;92,86
9.06.2025;23:00;33036,54;3205,2;6385,37;2952,32;2625,07;8353,6;6650,92;0,01;88,51;1129,9;83,9;265,26;943;0;0;262,8;90,68
10.06.2025;00:00;31555,31;1419,19;6300,93;2965,84;2564,44;8990,8;6405,75;0,02;85,34;1154,9;97,15;265,54;916,67;0;0;295,85;92,89
10.06.2025;01:00;29846,46;1275,22;5480,47;2853,16;2508,72;8520,23;6165,88;0,02;80,6;1180,02;110,4;263,15;919,15;0;0;395,68;93,76
10.06.2025;02:00;28526,19;1277,82;4451,47;2825,79;2277,34;7922,71;6664,78;0,04;81,09;1195,94;110,4;270,88;941,16;0;0;412,7;94,07
10.06.2025;03:00;27757,11;1092,65;4285,78;2819,53;2231,33;6980,96;7192,66;0,16;81,59;1212,16;110,4;263,1;946,85;0;0;450,5;89,44
10.06.2025;04:00;27303,34;995,63;3931,59;2926,17;2212,75;6788,45;7305,33;2,34;80,32;1214,95;110,4;259,85;946,74;0;0;438,04;90,78
10.06.2025;05:00;26398,55;966,87;3316,08;2989,03;2131,88;6191,32;7559,82;82,5;81,59;1219,55;112,6;265,62;942,3;0;0;448,77;90,62
10.06.2025;06:00;25548,44;1115,51;3252,57;2950,87;1844,64;4939,43;7732,89;766,03;75,02;1219,26;110,4;271,88;928,93;0;0;248,22;92,79
10.06.2025;07:00;25632,3;1167,45;3010,11;2899,9;1587,12;4522;7581,18;1969,45;75,39;1189,05;110,4;267,94;933,11;0;0;227,95;91,25
10.06.2025;08:00;28635,57;1376,66;4060,27;2892,78;1976,16;4983,48;7605,11;2672,5;82,79;1153,11;112,6;267;942,36;0;0;415,37;95,38
10.06.2025;09:00;29625,29;1274,63;3992,38;2781,94;1963,05;5893,53;7557,32;3009,1;81,88;1115,68;110,4;385,22;946,25;0;0;424,79;89,12
10.06.2025;10:00;29535,04;1384,29;4144,13;2883,52;1794,92;5739,93;7483,83;3176,24;84,11;1084,19;112,6;405,42;924,1;0;0;236,64;81,12
10.06.2025;11:00;29560,94;1290,95;3695,45;2936,33;1696,11;6288,87;7727,32;3200,52;84,48;1043,54;112,6;397,88;926,17;0;0;88,02;72,7
10.06.2025;12:00;28773,58;1572,5;3620,72;3001,7;1555,14;5017,33;7996,5;3216,54;84,04;1003,08;119,23;391,88;933,72;0;0;190,22;70,98
10.06.2025;13:00;30360,94;1617,43;3575,47;3094,07;1774,04;6193,18;8212,22;3171,91;84,54;969,35;132,48;389,29;932,69;0;0;139,96;74,31
10.06.2025;14:00;32359,67;1931,61;3952,26;3094,08;1979,15;6839,96;8484,4;3052,53;84,36;950,75;147,93;399,32;957,09;0;0;401,28;84,95
10.06.2025;15:00;33988,4;2154,42;4722,6;3229,55;2043,46;7566,25;8620,16;2792,38;84,76;939,27;167,8;400,13;937,55;0;0;236,99;93,08
10.06.2025;16:00;36784,55;1958,62;5772,08;3450,01;2211,97;9270,72;8710,16;2469,19;86,19;932,84;176,64;399,4;911,17;0;0;337,56;98
10.06.2025;17:00;39359,71;2482,99;7181,19;3574,11;2309,33;9741,39;9051,94;2057,39;82,46;932,2;174,43;406,44;920,07;0;0;346,99;98,78
10.06.2025;18:00;41220,05;3342,98;8441,26;3577,76;2545,67;9960,69;9334,2;1003,73;84,18;945,53;176,64;414,18;925,5;0;0;369,49;98,24
10.06.2025;19:00;42756,69;3531,92;10207,85;3542,78;2872,84;10034,78;9435,85;152,85;91,2;964,67;181,04;414,77;925,11;0;0;305,02;96,01
10.06.2025;20:00;44269,8;3886,73;11274,39;3543,69;3028,42;10040,75;9408,17;1,26;92,95;995,46;183,25;409,27;937,08;0;0;371,28;97,1
10.06.2025;21:00;44206,65;3555,94;11609,18;3576,2;3052,88;10019,74;9305,11;0,02;93,41;1033,77;194,3;405;931,3;0;0;332,18;97,62
10.06.2025;22:00;42326,47;3495,61;10351,96;3497,83;2823,05;10026,82;9000,24;0,01;94,11;1057,04;194,29;411,36;917,71;0;0;356,46;99,98
10.06.2025;23:00;40159,33;3672,55;8708,71;3530,91;2625,54;10021,81;8463,09;0,01;93,55;1079,29;196,5;408,68;897,62;0;0;358,76;102,31
11.06.2025;00:00;36931,34;3858;6326,66;3527,17;2528,6;9283,5;8212,08;0,02;93,05;1103,23;167,78;418,72;925,49;0;0;384,07;102,97
11.06.2025;01:00;34938,47;3375,88;5166,44;3516,93;2420,87;9268,68;7939,16;0,02;92,37;1118,25;139,1;422,92;943,92;0;0;427,99;105,94
11.06.2025;02:00;33591,34;3485,55;4122,01;3535,52;2356,93;9252,62;7685;0,02;93,37;1139,17;88,31;417,08;957,44;0;0;356,66;101,66
11.06.2025;03:00;32700,13;3066,15;3890,07;3570,65;2378,54;9269,94;7313,64;0,15;92,83;1158,41;72,86;424,64;962,57;0;0;394,93;104,75
11.06.2025;04:00;32022;2778,44;3798,09;3603,86;2363,66;9303,64;6914,26;3,17;93,4;1166,06;70,65;439,33;956,15;0;0;427,59;103,7
11.06.2025;05:00;30951,1;2566,1;3057,59;3658,9;2322,45;9198,04;6747,62;78,08;86,78;1181,59;72,86;541;954,39;0;0;385,56;100,14
11.06.2025;06:00;30527,29;2147,31;2862,08;3750,02;2098,89;9489,43;6474,87;729,22;77,5;1176,56;72,86;540,9;939,24;0;0;66,88;101,53
11.06.2025;07:00;29915,97;2206,77;2707,87;3780,83;1868,07;8701,98;5867,65;1859,29;74,9;1135,88;70,65;546,58;951,98;0;0;40,79;102,73
11.06.2025;08:00;32319,83;2432,7;3631,66;3817,01;2150,37;9123,41;5367,66;2585,12;79,7;1115,7;70,65;538,34;956,68;0;0;347,57;103,26
11.06.2025;09:00;32564,07;2592,6;3566,43;3920,89;2114,54;9603,32;4628,7;2947;80,55;1080,99;70,65;543,93;941,8;0;0;368,39;104,28
11.06.2025;10:00;31656,8;2726,96;3488,87;3957,25;1968,78;9492,85;4012,49;3148,07;82;1053,69;70,65;541,57;941,22;0;0;67,87;104,53
11.06.2025;11:00;31999,98;2697,34;3478,48;3923,49;1929,32;9639,85;3925,49;3270,08;81,47;1019,59;70,65;571,04;957,15;0;0;333,98;102,05
11.06.2025;12:00;30865,65;2766,3;2615,73;3945,69;1753,72;9459,25;3874,95;3300,42;82,2;981,49;70,65;563,47;950,14;0;0;397,25;104,39
11.06.2025;13:00;32943,93;3032,22;3647,82;3968,42;1849,31;9838,88;4120,14;3213,55;81,28;957,26;81,69;562,4;960,45;0;0;529,35;101,16
11.06.2025;14:00;35462,42;3472,37;5281,71;4011,55;1945,54;9832,91;4390,12;3080,78;81,82;944,18;81,69;568,18;957,78;0;0;708,93;104,86
11.06.2025;15:00;37030,02;4000,06;6199,06;4078,39;2007,51;9812,58;4727,16;2759,78;80,84;941,13;81,69;556,91;960,33;0;0;719,36;105,22
11.06.2025;16:00;38997,44;5454,79;7042,86;3978,04;2119,82;9824,68;5053,79;2293,63;89,12;939,25;79,48;573,26;938,43;0;0;502,16;108,13
11.06.2025;17:00;40993,5;7201,28;7492,86;4049,54;2308,36;9776,15;5284,61;1798,13;90,29;943,97;79,48;561,53;967,95;0;0;334,79;104,56
11.06.2025;18:00;42023,16;8474,58;7750,63;4079,02;2431,85;9847,26;5422,68;927,32;90,51;970,08;79,48;563,09;961,31;0;0;322,04;103,31
11.06.2025;19:00;43703,35;8937,99;9307,96;4083,29;2700,12;10006,02;5352,22;158,33;89,42;1006,04;83,9;574,64;980,91;0;0;314,35;108,16
11.06.2025;20:00;45327,66;9008,25;10663,11;4089,82;2958,05;10043,65;5357,37;5,99;90,15;1040,42;81,69;566,24;977,23;0;0;342,07;103,62
11.06.2025;21:00;45080,81;8471,32;10994,41;4085,49;2947,66;10040,63;5372,23;0,02;92,05;1061,63;81,69;551,55;959,4;0;0;319,21;103,52
11.06.2025;22:00;43265,51;8513,21;9501,82;4142,55;2813,39;10031,01;5036,73;0,02;92,22;1054,56;83,9;562,1;961,98;0;0;372,8;99,22
11.06.2025;23:00;41251,97;8573,88;7941,72;4187,76;2555;9996,45;4727,56;0,01;93,21;1103,23;88,32;574,37;936,74;0;0;381,05;92,67
12.06.2025;00:00;38749,73;8337,04;6234,71;4163,75;2451,08;9867,74;4351,43;0,02;92,79;1127,84;99,36;566,82;963,55;0;0;395,28;98,32
12.06.2025;01:00;36704,85;8011,24;4808,66;4161,89;2321,07;9854,81;4177,7;0,02;91,99;1141,5;97,15;568,66;972,96;0;0;395,74;101,46
12.06.2025;02:00;35078,85;7623,84;3640,09;4294,73;2202,81;9820,98;4134,63;0,03;93,07;1161,33;101,56;561,41;972,43;0;0;375,39;96,55
12.06.2025;03:00;34144,49;7409,45;2874,52;4303,29;2108,77;9935,75;4114,67;0,16;93,16;1176,8;101,56;559,25;971,03;0;0;398,38;97,7
12.06.2025;04:00;33570,56;6923,23;2663,99;4320,95;2045,63;10018;4200,09;5,52;92,42;1183,33;81,69;569,76;972,75;0;0;398,01;95,19
12.06.2025;05:00;32298,92;5688,4;2311,43;4438,99;1958,84;10025,96;4394,61;56,83;88,28;1189,56;99,36;568,64;975,78;0;0;408,58;93,66
12.06.2025;06:00;31244,24;4222,2;2398,17;4537,08;1847,6;9775,19;4618,28;632,62;86,74;1189,44;99,36;570,6;978,79;0;0;194,74;93,43
12.06.2025;07:00;31140,19;3924,04;2134;4521,8;1739,63;9567,51;4292,16;1805,73;90,29;1161,61;99,36;521,59;985,94;0;0;201,68;94,85
12.06.2025;08:00;33625,52;4619,22;3004,21;4534,14;2205,61;9590,61;3892,84;2502,82;92,28;1123,54;99,36;503,19;986,35;0;0;384,06;87,29
12.06.2025;09:00;33783,49;4394,91;3528,81;4584,98;2202,97;9211,7;3707,09;2949,68;91,31;1087,29;101,56;459,09;965,56;0;0;413,74;84,8
12.06.2025;10:00;33407,01;4050,48;3210,64;4493,78;2201,27;8906,28;3891,34;3155,73;86,58;1053,28;101,56;410,11;940,82;0;0;810,28;94,86
12.06.2025;11:00;33543,34;3847,98;3113,46;4391,89;2081,03;9041,97;4269,16;3195,45;89,71;1019,77;101,56;462,35;966,05;0;0;866,44;96,52
12.06.2025;12:00;32318,79;3671,97;2326,64;4257,71;1738,55;9161,96;4388,16;3200,91;90,02;986,36;103,77;541,63;960,93;0;0;801,16;89,02
12.06.2025;13:00;33858,03;4537,71;2957,35;4173,97;1893,62;9033,82;4554,77;3152,31;89,48;956,36;101,56;543,36;967,93;0;0;804,79;91
12.06.2025;14:00;36104,1;5548,06;3759,33;4099,54;2060,93;9126,14;4872,84;2996,8;89,19;941,83;99,36;539,28;970,71;0;0;904,17;95,92
12.06.2025;15:00;37572,43;6676,93;3882,64;4043,53;2211,64;9131,98;5231,73;2784,73;88,32;934,25;101,56;549,91;976,12;0;0;864,42;94,67
12.06.2025;16:00;39831,84;8581,64;4145,26;4053,44;2175,86;9115,29;5656,77;2440,22;88,51;928,4;101,56;541,33;967,57;0;0;939,64;96,35
12.06.2025;17:00;42380,85;9568,65;5887,39;4065,56;2426,25;9054,46;5966,8;1986,86;88,73;935,68;99,36;541,26;987,95;0;0;674,87;97,03
12.06.2025;18:00;43682,06;10041,32;7308,66;4079,83;2520,21;9328,11;6291,78;976,58;89,79;953,12;101,56;534,24;989,9;0;0;371,96;95
12.06.2025;19:00;44872,86;10111,59;8566,11;4155,53;2836,86;9413,21;6594,04;161,11;90,17;977,97;101,56;528,69;973,93;0;0;264,76;97,33
12.06.2025;20:00;46343,7;10324,46;9549,64;4301,73;2966,79;9406,14;6620,43;2,52;89,77;1015,53;101,56;526,86;988,21;0;0;354,17;95,89
12.06.2025;21:00;46142,34;10013,7;9694;4302,82;2904,58;9418,52;6604,16;0,02;90,1;1030,75;101,56;535,71;1009,33;0;0;341,81;95,28
12.06.2025;22:00;44394,2;9582,85;8347,13;4333,2;2753,39;9428,82;6683,65;0,01;91,68;1067,76;101,56;541,21;1012,3;0;0;353,56;97,08
12.06.2025;23:00;42218,5;8835,83;7351,87;4217,79;2440,2;9434,36;6683,92;0,01;92,08;1088,11;101,56;526,61;1008,94;0;0;347,23;89,99
13.06.2025;00:00;39450,56;7764,5;5960,33;4104,02;2307,18;9415,88;6676,44;0,02;93,82;1105,53;110,4;446,43;996,68;0;0;376,42;92,91
13.06.2025;01:00;37554,36;7339,25;4768,81;4055,19;2168;9423,55;6480,03;0,02;94,05;1115,36;108,19;542,41;1006,49;0;0;359,03;93,98
13.06.2025;02:00;36054,15;7246,07;3854,54;3856,3;2096,18;9413,14;6221,31;0,03;93,04;1135,51;108,19;540,7;1003,12;0;0;393,75;92,27
13.06.2025;03:00;34828,03;6713,79;3286,49;4041,07;2028,98;9387,96;5980,58;0,16;94,62;1155,41;110,4;521,56;1000,08;0;0;408,47;98,46
13.06.2025;04:00;34365,06;6674,69;2853,87;4151,85;1959,7;9387,13;5952,18;3,55;93,58;1170,35;110,4;523,78;995,11;0;0;393,97;94,9
13.06.2025;05:00;33249,52;6085,25;2145,38;4215,47;1902,42;9398,79;6058,62;55,34;91,77;1176,1;110,4;540,9;994,06;0;0;377,24;97,78
13.06.2025;06:00;32017,8;4913,81;2217,37;4234,97;1824,66;9106,4;5812,92;701,9;85,6;1177,07;110,4;550,31;991,45;0;0;192,1;98,84
13.06.2025;07:00;31750,75;4332,78;2239,88;4201,15;1698,57;8876,91;5385,76;1817,45;75,66;1152,83;110,4;542,57;1002,93;0;0;214,11;99,75
13.06.2025;08:00;34283,29;4721,03;3092,87;4117,35;2177,77;9173,16;5083,28;2527,77;90,79;1118,47;110,4;546,23;996,48;0;0;428,8;98,89
13.06.2025;09:00;34414,98;4592,29;3278,98;4279,95;2135,4;8987,06;4946,27;2851,67;91,04;1082,37;110,4;544,14;998,87;0;0;416,84;99,7
13.06.2025;10:00;33909,62;3970,08;2800,26;4303,29;1922,52;9085,46;4933,11;3101,69;82,07;1049,48;112,6;550,05;1007,43;0;0;895,05;96,53
13.06.2025;11:00;33849,44;3532,75;2808,53;4235,82;2037,53;8903,6;5250,84;3211,98;88,53;1014,07;110,4;544,19;1008,68;0;0;1007,17;95,35
13.06.2025;12:00;31810,74;3193,45;1929,31;4042,9;1692,8;8592,41;5592,11;3194,71;84,01;984,22;108,19;547,35;1004,79;0;0;752,87;91,62
13.06.2025;13:00;32567,94;3742,02;2361,59;3983,51;1683,31;7983,81;5948,69;3144,49;84,32;968,15;99,36;551,98;982;0;0;937,08;97,63
13.06.2025;14:00;36029,01;4487,21;3260,84;4142,07;2066,81;8896,61;6419,5;3030,7;90,1;950,15;110,4;549,95;979,28;0;0;947,65;97,74
13.06.2025;15:00;37750,16;5878,43;3411,05;4247,11;1922,44;9037,6;6761,86;2748,62;85,91;919,98;110,4;566,52;993,55;0;0;969,05;97,64
13.06.2025;16:00;39623,93;6892,66;4286,75;4079,28;2059,55;9215,6;7013,79;2365,54;84,84;890,8;110,4;557,86;989,17;0;0;978,44;99,25
13.06.2025;17:00;41835,96;8262,65;5026,77;4196,64;2291,2;9546,73;7361,03;1974,75;92,54;905,55;108,19;561,05;994,77;0;0;416,81;97,28
13.06.2025;18:00;42872,84;9315,36;6066,49;4165,06;2344,09;9159,73;7720,47;956,92;93,05;942,52;110,4;561,4;996,7;0;0;340,44;100,21
13.06.2025;19:00;44143,34;9630,57;7261,95;4193,18;2597,52;9299,67;7868,12;135,3;94,01;973,9;110,4;563,43;1000,04;0;0;315,19;100,06
13.06.2025;20:00;45609,16;9677,6;8250,88;4132,93;2860,01;9425,35;8073;1,33;94,67;1017,23;110,4;567,13;993,25;0;0;304,08;101,3
13.06.2025;21:00;45565,36;9482,55;8280,46;4190,82;2872;9394,49;8118,71;0,01;94,06;1056,63;110,4;556,75;989,58;0;0;317,86;101,04
13.06.2025;22:00;43854,54;8969,73;7386,76;4190,11;2587,95;9387,15;8063,34;0,01;94,35;1088,66;110,4;561,44;971,6;0;0;339,28;103,76
13.06.2025;23:00;41672,54;7894,59;6300,59;4206,69;2448,23;9491,71;8017,63;0,01;94,46;1118,27;108,19;542,33;980,4;0;0;367,11;102,33
14.06.2025;00:00;39444,54;6786,08;5116,36;4237,01;2448,35;9701,52;7869,57;0,01;94,69;1134,72;97,15;553,96;974,4;0;0;327,9;102,82
14.06.2025;01:00;37471,7;5903,53;4355,29;4218,54;2382,71;9558,2;7797,8;0,01;94,49;1152,83;83,9;546,55;973,24;0;0;301,96;102,65
14.06.2025;02:00;35929,12;5570,31;3703,77;4221,47;2207,39;9339,85;7540,05;0,02;94,74;1164,89;81,69;548,24;978,21;0;0;377,77;100,72
14.06.2025;03:00;34860,07;4901,9;3605,32;4216,51;2197,3;9309,05;7308,92;0,14;93,98;1179,25;81,69;559,13;991,38;0;0;315,61;99,89
14.06.2025;04:00;34114,37;4480,69;3288,73;4240,04;2160,39;9442,19;7239,41;3,59;94,6;1186,01;81,69;547,52;981,3;0;0;269,31;98,9
14.06.2025;05:00;32717,5;3826,45;2614,66;4207,54;2110,31;9595,49;7177,5;75,71;93,14;1188,1;81,69;561,58;977,38;0;0;108,38;99,57
14.06.2025;06:00;31246,66;3002,58;2113,84;4151,07;1900,48;9156,28;7191,05;676,63;87,56;1185,61;81,69;560,69;936,21;0;0;104,38;98,59
14.06.2025;07:00;29770,57;2578,4;2769,14;4046,33;1648,74;7307,09;6647,13;1745,71;89,61;1169,65;81,69;532,65;967,59;0;0;88,85;97,99
14.06.2025;08:00;30700,36;2614,65;2919,15;3976,66;1877,62;6860,23;6530,85;2492,12;93,9;1133,47;79,48;530,68;975,62;0;0;519,25;96,68
14.06.2025;09:00;30553,5;2612,8;2982,04;3928,83;1968,41;5783,53;6798,68;2848,87;83,98;1106,51;77,28;512,96;955,68;0;0;798,05;95,88
14.06.2025;10:00;30229,07;2600,74;2992,52;3818,67;1879,45;5291,76;7085,39;3032,75;81,22;1084,54;79,48;518,24;959,92;0;0;708,32;96,07
14.06.2025;11:00;30177,21;2433,1;2882,57;3836,19;1736,36;5563,94;7156,24;3104,79;80,73;1055,52;79,48;536,59;965,11;0;0;650,57;96,02
14.06.2025;12:00;29001,59;2550,78;2673,93;3731,18;1490,68;5099,91;7160,47;2933,85;80,21;1026,52;81,69;531,02;947,68;0;0;598,99;94,68
14.06.2025;13:00;30116,55;2584,62;2713,83;3754,13;1719,55;5511,32;7360,46;3062,4;80,21;1008,37;81,69;536,74;941,34;0;0;663,7;98,19
14.06.2025;14:00;31188,07;2446,89;2875,53;3878,98;1756,64;6237,77;7663,07;2950,79;80,45;993,76;83,09;520,11;982,61;0;0;621,84;96,54
14.06.2025;15:00;32329,87;2660,45;4085,32;3961,98;1851,84;6237,66;7791,65;2347,25;80,47;987,39;79,48;528,01;978,12;0;0;642,92;97,33
14.06.2025;16:00;34604,55;2606,23;4377,34;4119,76;2055,98;8403,8;8003,44;1593,21;76,86;982,46;81,69;519,38;978,55;0;0;705,3;100,55
14.06.2025;17:00;37580,82;3329,66;5068,07;4143,42;2216,73;9722,5;8100,18;1373,38;83,73;986,4;81,69;508,9;993,28;0;0;874,8;98,08
14.06.2025;18:00;40216,8;5377,3;5948,06;4313,06;2303,76;10062,91;7949,92;704,54;92,04;1002,46;81,69;530,3;994,62;0;0;757;99,14
14.06.2025;19:00;41855,8;7116,49;6643,58;4436,38;2501,12;10047,17;7883,72;113,57;91,32;1031,14;83,9;554,84;1012,53;0;0;241,58;98,46
14.06.2025;20:00;43369,71;7510,16;7634,82;4446,94;2674,57;10088,14;7864,11;1,77;92,24;1060,24;81,69;569,71;1008,89;0;0;240,89;95,54
14.06.2025;21:00;43460,83;7472,07;7827,31;4453,59;2659,96;10039,16;7804,17;0,01;92,68;1094,4;81,69;578,33;1013,77;0;0;249,59;94,1
